invoice_number,deduction_amount,deduction_date,sku,deducted_qty,standard_customer,deduction_reason,billed_qty,net_price_per_qty,pod_shortage,customer_sign,carrier_sign,subject_to_count,validation_status,invalid_reason,invalid_amount,valid_amount,RCA,warehouse,region
14699,1645.27,8/21/2024,SKU119,33,Amazon,OSD,35,24.68,1,yes,yes,no,partially invalid,product substitution,1363.32,281.95,Product Substitution,WH4,Northeast
13995,1099.03,3/8/2025,SKU134,35,Target,OSD,35,75.59,2,yes,yes,no,valid,,0,1099.03,,WH4,Northwest
10378,1600.71,11/30/2024,SKU100,23,BJ's,OSD,24,99.46,5,yes,yes,no,invalid,unit_of_measurement,1600.71,0,Unit of Measurement,WH4,South
13696,3945.2,2/26/2025,SKU104,25,Walmart,OSD,29,91.3,3,yes,yes,no,partially invalid,order split,3278.86,666.34,Order Split,WH1,West
10544,4540.21,9/4/2024,SKU116,36,Dollar General,OSD,41,48.57,2,yes,yes,no,valid,,0,4540.21,,WH1,Northwest
14744,2865.3,10/5/2024,SKU103,38,Amazon,OSD,43,18.9,2,yes,yes,no,invalid,product substitution,2865.3,0,Product Substitution,WH1,Midwest
11397,2605.42,9/3/2024,SKU144,23,Supervalu,OSD,25,78.38,2,yes,yes,no,valid,,0,2605.42,,WH1,Midwest
11370,4415.56,2/16/2025,SKU112,30,Walmart,OSD,31,33.25,1,yes,yes,no,partially invalid,price mismatch,659.76,3755.8,Price Mismatch,WH4,Southwest
14277,1726.78,5/27/2025,SKU121,35,Walmart,OSD,36,25.91,3,yes,yes,no,partially invalid,unit_of_measurement,1009.87,716.91,Unit of Measurement,WH2,Northwest
10184,3214.31,11/27/2024,SKU118,6,Supervalu,OSD,10,21.86,0,yes,yes,no,invalid,price mismatch,3214.31,0,Price Mismatch,WH1,South
10307,4503.28,3/3/2025,SKU147,34,Amazon,OSD,36,78.57,3,yes,yes,no,partially invalid,price mismatch,1898.07,2605.21,Price Mismatch,WH3,Midwest
13537,3418.6,7/24/2024,SKU127,39,Meijer,OSD,44,30.45,4,yes,yes,no,valid,,0,3418.6,,WH3,Southeast
14151,867.85,12/25/2024,SKU107,3,Target,OSD,5,21.58,0,yes,yes,no,valid,,0,867.85,,WH3,Southwest
11426,1882.08,11/21/2024,SKU138,17,Amazon,OSD,18,86.49,3,yes,yes,no,invalid,combined shipment,1882.08,0,Combined Shipment,WH3,South
11849,414.36,3/12/2025,SKU130,49,Target,OSD,53,92.22,0,yes,yes,no,valid,,0,414.36,,WH2,East
12848,2223.08,3/24/2025,SKU133,2,Meijer,OSD,5,45.58,1,yes,yes,no,invalid,load sequencing,2223.08,0,Load Sequencing,WH4,East
13899,1896.85,6/18/2025,SKU105,35,Supervalu,OSD,36,88.51,3,yes,yes,no,invalid,combined shipment,1896.85,0,Combined Shipment,WH2,East
12952,818.63,1/1/2025,SKU142,11,Costco,OSD,12,32.58,1,yes,yes,no,invalid,product substitution,818.63,0,Product Substitution,WH1,Southeast
10704,3500.11,7/6/2024,SKU124,23,Walmart,OSD,28,42.65,0,yes,yes,no,valid,,0,3500.11,,WH4,East
14664,3856.55,11/17/2024,SKU126,4,Target,OSD,5,67.51,0,yes,yes,no,valid,,0,3856.55,,WH1,Southeast
12720,2973.4,1/11/2025,SKU148,11,Kroger,OSD,13,50.58,1,yes,yes,no,valid,,0,2973.4,,WH1,Southwest
11653,1568.27,10/9/2024,SKU150,47,Supervalu,OSD,51,26.22,3,yes,yes,no,partially invalid,product substitution,761.52,806.75,Product Substitution,WH2,East
14090,1440.84,6/27/2025,SKU127,31,Target,OSD,31,79.5,1,yes,yes,no,partially invalid,price mismatch,239.11,1201.73,Price Mismatch,WH1,Southwest
12874,3619.91,8/31/2024,SKU147,6,Kroger,OSD,8,88.24,3,yes,yes,no,valid,,0,3619.91,,WH2,Northwest
14399,3760.98,12/1/2024,SKU113,32,Walmart,OSD,37,89.05,1,yes,yes,no,partially invalid,order split,883.27,2877.71,Order Split,WH3,Northwest
14112,2022.53,2/26/2025,SKU114,44,Costco,OSD,47,89.14,5,yes,yes,no,invalid,price mismatch,2022.53,0,Price Mismatch,WH1,Southwest
13663,2531.23,8/30/2024,SKU139,44,Amazon,OSD,48,87.88,5,yes,yes,no,valid,,0,2531.23,,WH3,South
14659,256.54,5/6/2025,SKU138,10,Supervalu,OSD,15,34.75,3,yes,yes,no,invalid,combined shipment,256.54,0,Combined Shipment,WH3,South
12362,4510.77,4/14/2025,SKU113,31,Amazon,OSD,34,17.73,0,yes,yes,no,partially invalid,load sequencing,1855.27,2655.5,Load Sequencing,WH3,East
13025,2490.67,12/17/2024,SKU103,23,Meijer,OSD,26,84.18,3,yes,yes,no,partially invalid,combined shipment,1107.86,1382.81,Combined Shipment,WH1,Southwest
13184,4550.51,8/31/2024,SKU134,2,Supervalu,OSD,5,31.72,4,yes,yes,no,valid,,0,4550.51,,WH4,West
14058,972.79,11/19/2024,SKU130,8,Kroger,OSD,13,82.39,2,yes,yes,no,invalid,order split,972.79,0,Order Split,WH4,West
11074,2688.48,7/3/2024,SKU118,48,Walmart,OSD,49,89.31,2,yes,yes,no,partially invalid,order split,345.79,2342.69,Order Split,WH2,Southwest
10194,3028.71,7/22/2024,SKU128,44,Amazon,OSD,49,22.04,5,yes,yes,no,partially invalid,price mismatch,2455.09,573.62,Price Mismatch,WH3,Northwest
14289,2661.04,8/25/2024,SKU112,16,Supervalu,OSD,18,42.48,4,yes,yes,no,invalid,product substitution,2661.04,0,Product Substitution,WH3,Southeast
14507,4367.51,4/8/2025,SKU123,1,Dollar General,OSD,1,21.74,4,yes,yes,no,valid,,0,4367.51,,WH2,Southwest
11894,774.56,11/26/2024,SKU124,16,Costco,OSD,20,66.5,4,yes,yes,no,partially invalid,product substitution,353.6,420.96,Product Substitution,WH3,Northwest
12198,2270.02,9/15/2024,SKU130,5,Costco,OSD,7,89.42,4,yes,yes,no,valid,,0,2270.02,,WH1,Northwest
10836,4335.58,10/25/2024,SKU135,5,Dollar General,OSD,5,54.73,1,yes,yes,no,valid,,0,4335.58,,WH1,South
13610,1174.29,6/28/2025,SKU142,45,BJ's,OSD,48,47.49,2,yes,yes,no,partially invalid,order split,798.97,375.32,Order Split,WH2,Northeast
10448,2443.75,7/9/2024,SKU141,3,Meijer,OSD,4,50.1,2,yes,yes,no,partially invalid,price mismatch,1106.22,1337.53,Price Mismatch,WH3,South
11125,605.13,7/2/2024,SKU121,30,Target,OSD,30,36.88,3,yes,yes,no,invalid,load sequencing,605.13,0,Load Sequencing,WH1,Southeast
13144,3261.36,6/5/2025,SKU128,11,Costco,OSD,14,59.56,3,yes,yes,no,invalid,combined shipment,3261.36,0,Combined Shipment,WH1,Southeast
10911,1486.77,12/14/2024,SKU101,44,Target,OSD,46,75.93,5,yes,yes,no,invalid,product substitution,1486.77,0,Product Substitution,WH3,West
11365,1006.09,11/10/2024,SKU139,36,Costco,OSD,41,84.26,2,yes,yes,no,invalid,combined shipment,1006.09,0,Combined Shipment,WH3,Midwest
10521,3999.7,4/10/2025,SKU145,15,Meijer,OSD,18,39.77,1,yes,yes,no,partially invalid,order split,871.29,3128.41,Order Split,WH4,Northwest
11639,1308.14,4/18/2025,SKU133,48,Supervalu,OSD,52,40.02,1,yes,yes,no,valid,,0,1308.14,,WH3,West
12526,393.21,6/6/2025,SKU124,14,Walmart,OSD,17,97.51,2,yes,yes,no,invalid,price mismatch,393.21,0,Price Mismatch,WH3,Midwest
12292,3640.04,11/17/2024,SKU139,38,BJ's,OSD,43,66.75,3,yes,yes,no,valid,,0,3640.04,,WH2,South
10730,4387.43,2/9/2025,SKU142,5,Meijer,OSD,8,87.77,4,yes,yes,no,valid,,0,4387.43,,WH1,East
12751,1871.67,1/24/2025,SKU117,10,Supervalu,OSD,13,28.82,4,yes,yes,no,valid,,0,1871.67,,WH3,Midwest
14778,4271.63,4/12/2025,SKU115,39,Supervalu,OSD,42,43.04,5,yes,yes,no,partially invalid,unit_of_measurement,2697.22,1574.41,Unit of Measurement,WH1,Northwest
12173,1866.54,5/12/2025,SKU127,4,Kroger,OSD,7,19,3,yes,yes,no,valid,,0,1866.54,,WH2,East
14707,1160.06,6/16/2025,SKU102,19,Costco,OSD,22,32.56,4,yes,yes,no,invalid,load sequencing,1160.06,0,Load Sequencing,WH3,Midwest
12565,2222.57,6/30/2025,SKU105,47,Meijer,OSD,49,46.32,4,yes,yes,no,valid,,0,2222.57,,WH2,Midwest
10682,883.39,8/2/2024,SKU120,11,Meijer,OSD,16,96.6,2,yes,yes,no,partially invalid,unit_of_measurement,728.89,154.5,Unit of Measurement,WH1,Northeast
14736,856.97,8/26/2024,SKU126,29,Amazon,OSD,30,43.79,5,yes,yes,no,valid,,0,856.97,,WH1,South
13897,3874.77,5/25/2025,SKU125,26,Costco,OSD,31,54.24,0,yes,yes,no,valid,,0,3874.77,,WH4,Northeast
11513,2920.06,1/16/2025,SKU139,37,Walmart,OSD,41,32.96,1,yes,yes,no,partially invalid,load sequencing,2468.81,451.25,Load Sequencing,WH4,Northwest
14516,2554.67,9/17/2024,SKU144,17,Kroger,OSD,22,45.67,4,yes,yes,no,invalid,combined shipment,2554.67,0,Combined Shipment,WH3,West
11802,1331.02,8/27/2024,SKU125,34,Costco,OSD,38,98.62,0,yes,yes,no,invalid,order split,1331.02,0,Order Split,WH2,Northeast
13259,4562.2,11/24/2024,SKU147,28,Amazon,OSD,33,81.16,2,yes,yes,no,valid,,0,4562.2,,WH3,Southeast
11787,2888.91,8/14/2024,SKU143,1,Amazon,OSD,4,44.83,5,yes,yes,no,partially invalid,load sequencing,2169.49,719.42,Load Sequencing,WH2,Northeast
14186,850.36,4/10/2025,SKU101,19,Costco,OSD,22,32.56,4,yes,yes,no,invalid,product substitution,850.36,0,Product Substitution,WH2,West
11776,779.43,5/3/2025,SKU112,5,Costco,OSD,6,20.5,1,yes,yes,no,invalid,price mismatch,779.43,0,Price Mismatch,WH1,Southwest
11692,4407.2,6/26/2025,SKU149,26,Kroger,OSD,31,30.21,2,yes,yes,no,valid,,0,4407.2,,WH4,East
13869,1104.52,6/9/2025,SKU144,19,Target,OSD,21,78.65,0,yes,yes,no,invalid,combined shipment,1104.52,0,Combined Shipment,WH1,South
11063,1437.82,11/6/2024,SKU132,40,Kroger,OSD,45,55.52,5,yes,yes,no,invalid,unit_of_measurement,1437.82,0,Unit of Measurement,WH3,East
10913,1870.85,12/6/2024,SKU115,10,Dollar General,OSD,12,33.87,5,yes,yes,no,invalid,unit_of_measurement,1870.85,0,Unit of Measurement,WH3,Northeast
11900,2487.34,4/22/2025,SKU114,37,Dollar General,OSD,41,20.6,2,yes,yes,no,valid,,0,2487.34,,WH2,Northwest
14217,3262.11,3/10/2025,SKU129,49,Costco,OSD,54,85.8,1,yes,yes,no,invalid,load sequencing,3262.11,0,Load Sequencing,WH1,Northwest
13287,846.37,2/27/2025,SKU116,30,Kroger,OSD,30,79.14,3,yes,yes,no,partially invalid,price mismatch,357.17,489.2,Price Mismatch,WH4,East
10130,4073.31,7/26/2024,SKU129,22,Supervalu,OSD,26,12.07,2,yes,yes,no,valid,,0,4073.31,,WH2,Midwest
11089,4686.14,11/27/2024,SKU146,10,Walmart,OSD,14,16.71,1,yes,yes,no,valid,,0,4686.14,,WH3,Southeast
12353,3932.49,8/22/2024,SKU146,11,Meijer,OSD,13,34.92,3,yes,yes,no,invalid,price mismatch,3932.49,0,Price Mismatch,WH4,East
13470,4021.6,2/16/2025,SKU129,47,Costco,OSD,51,14.4,2,yes,yes,no,invalid,combined shipment,4021.6,0,Combined Shipment,WH4,Northwest
12245,3185.45,3/5/2025,SKU140,4,Dollar General,OSD,7,28.7,3,yes,yes,no,invalid,order split,3185.45,0,Order Split,WH3,Southeast
11609,3359.65,12/11/2024,SKU102,15,Dollar General,OSD,15,53.5,4,yes,yes,no,partially invalid,price mismatch,902.04,2457.61,Price Mismatch,WH3,Southwest
14406,4122.65,3/4/2025,SKU146,5,Costco,OSD,7,96.5,4,yes,yes,no,invalid,price mismatch,4122.65,0,Price Mismatch,WH2,East
11562,3342.81,10/22/2024,SKU143,12,Meijer,OSD,12,58.31,0,yes,yes,no,valid,,0,3342.81,,WH3,Southeast
10684,3926.76,11/13/2024,SKU101,43,Kroger,OSD,45,80.46,0,yes,yes,no,partially invalid,price mismatch,1980.43,1946.33,Price Mismatch,WH3,Southeast
10725,4342.67,2/12/2025,SKU120,28,Costco,OSD,33,88.48,2,yes,yes,no,invalid,price mismatch,4342.67,0,Price Mismatch,WH1,East
12687,3404.44,3/18/2025,SKU111,37,Amazon,OSD,37,89.08,0,yes,yes,no,invalid,unit_of_measurement,3404.44,0,Unit of Measurement,WH3,South
10459,918.89,4/8/2025,SKU138,32,Supervalu,OSD,35,17.1,2,yes,yes,no,partially invalid,load sequencing,454.43,464.46,Load Sequencing,WH3,East
11799,2688.94,12/12/2024,SKU131,35,Supervalu,OSD,40,61.86,4,yes,yes,no,invalid,order split,2688.94,0,Order Split,WH2,Northeast
13754,943.02,6/1/2025,SKU108,28,Amazon,OSD,31,29.87,3,yes,yes,no,valid,,0,943.02,,WH3,Southeast
11276,128.55,7/31/2024,SKU127,11,Costco,OSD,13,21.59,0,yes,yes,no,partially invalid,order split,47.12,81.43,Order Split,WH3,South
14602,2730.32,3/3/2025,SKU146,31,Kroger,OSD,35,40.18,0,yes,yes,no,invalid,product substitution,2730.32,0,Product Substitution,WH2,Midwest
11397,4835.14,9/3/2024,SKU144,16,Target,OSD,21,56.51,1,yes,yes,no,invalid,unit_of_measurement,4835.14,0,Unit of Measurement,WH1,Midwest
11841,4630.14,11/23/2024,SKU139,42,Walmart,OSD,47,56.06,4,yes,yes,no,partially invalid,unit_of_measurement,1483.21,3146.93,Unit of Measurement,WH3,Midwest
12934,1828.53,11/24/2024,SKU122,23,Kroger,OSD,28,36.21,1,yes,yes,no,valid,,0,1828.53,,WH4,Southwest
14406,1926.88,3/4/2025,SKU120,47,Amazon,OSD,50,54.47,5,yes,yes,no,valid,,0,1926.88,,WH4,Southwest
12061,2840.89,9/18/2024,SKU103,3,Supervalu,OSD,7,29.93,1,yes,yes,no,valid,,0,2840.89,,WH2,Midwest
14178,2004.19,10/10/2024,SKU148,28,Meijer,OSD,29,43.12,3,yes,yes,no,valid,,0,2004.19,,WH1,Southeast
13863,3005.84,11/20/2024,SKU106,15,BJ's,OSD,19,27.57,3,yes,yes,no,valid,,0,3005.84,,WH4,Midwest
12549,4595.93,7/29/2024,SKU115,28,Amazon,OSD,28,99.19,3,yes,yes,no,invalid,unit_of_measurement,4595.93,0,Unit of Measurement,WH4,Southeast
12747,1411.84,3/18/2025,SKU110,8,Walmart,OSD,11,40.9,1,yes,yes,no,valid,,0,1411.84,,WH2,Southeast
12390,1248.01,2/15/2025,SKU136,37,Walmart,OSD,39,94.1,3,yes,yes,no,partially invalid,order split,1122.66,125.35,Order Split,WH3,Northeast
14927,4064.39,7/26/2024,SKU136,30,Amazon,OSD,32,88.04,3,yes,yes,no,partially invalid,price mismatch,2793.62,1270.77,Price Mismatch,WH1,Southeast
14406,2624.46,3/4/2025,SKU142,49,Walmart,OSD,53,50.09,4,yes,yes,no,valid,,0,2624.46,,WH2,Northeast
11016,2872.65,5/5/2025,SKU121,43,Dollar General,OSD,48,37.7,0,yes,yes,no,valid,,0,2872.65,,WH2,Northeast
13658,1878.22,3/29/2025,SKU101,21,Walmart,OSD,24,94.78,1,yes,yes,no,valid,,0,1878.22,,WH1,Midwest
10900,3712.14,1/24/2025,SKU108,33,Walmart,OSD,33,58.59,0,yes,yes,no,valid,,0,3712.14,,WH4,East
10579,2605.57,9/17/2024,SKU138,17,BJ's,OSD,20,39.68,0,yes,yes,no,partially invalid,unit_of_measurement,269.49,2336.08,Unit of Measurement,WH3,South
11126,1300.87,5/20/2025,SKU145,49,Target,OSD,53,98.98,1,yes,yes,no,partially invalid,unit_of_measurement,336.87,964,Unit of Measurement,WH4,Southwest
14695,3593.49,5/4/2025,SKU120,48,Dollar General,OSD,48,87.85,4,yes,yes,no,valid,,0,3593.49,,WH4,West
14854,2618.72,3/11/2025,SKU125,2,Walmart,OSD,6,75.19,3,yes,yes,no,valid,,0,2618.72,,WH4,Northeast
10221,4390.6,5/11/2025,SKU115,4,Dollar General,OSD,9,52.38,1,yes,yes,no,invalid,order split,4390.6,0,Order Split,WH4,Midwest
13560,1518.54,1/4/2025,SKU131,44,BJ's,OSD,48,95.84,0,yes,yes,no,valid,,0,1518.54,,WH3,West
10001,3318.37,8/10/2024,SKU137,8,Supervalu,OSD,8,33.44,5,yes,yes,no,valid,,0,3318.37,,WH2,Southeast
13679,2665.12,10/18/2024,SKU119,21,Kroger,OSD,23,47.36,3,yes,yes,no,valid,,0,2665.12,,WH4,Southeast
10399,1956.37,12/8/2024,SKU129,2,Target,OSD,4,16.01,5,yes,yes,no,partially invalid,load sequencing,927.07,1029.3,Load Sequencing,WH2,West
10302,2144.56,8/13/2024,SKU139,14,Kroger,OSD,14,46.81,4,yes,yes,no,valid,,0,2144.56,,WH3,Northeast
10096,4337.32,6/7/2025,SKU141,13,Dollar General,OSD,14,26.53,3,yes,yes,no,invalid,unit_of_measurement,4337.32,0,Unit of Measurement,WH1,Southwest
10937,3848.95,7/22/2024,SKU143,16,Supervalu,OSD,17,47.1,3,yes,yes,no,valid,,0,3848.95,,WH4,Northwest
13976,1846.18,11/29/2024,SKU136,50,Walmart,OSD,55,55.11,1,yes,yes,no,valid,,0,1846.18,,WH3,South
13695,2352.74,10/23/2024,SKU139,15,Dollar General,OSD,18,98.48,3,yes,yes,no,partially invalid,price mismatch,886.69,1466.05,Price Mismatch,WH4,Northwest
12365,2219.03,4/10/2025,SKU106,13,Amazon,OSD,18,53.11,2,yes,yes,no,valid,,0,2219.03,,WH2,Southeast
13922,1291.86,10/5/2024,SKU109,10,Costco,OSD,12,50.36,1,yes,yes,no,partially invalid,load sequencing,284.31,1007.55,Load Sequencing,WH3,Midwest
10029,3237.56,7/15/2024,SKU114,30,Meijer,OSD,35,50.59,0,yes,yes,no,invalid,order split,3237.56,0,Order Split,WH3,Northeast
13694,3279.08,6/8/2025,SKU115,9,Walmart,OSD,11,84.81,2,yes,yes,no,invalid,unit_of_measurement,3279.08,0,Unit of Measurement,WH3,Southeast
13378,3683.5,3/14/2025,SKU110,46,Target,OSD,48,26.26,4,yes,yes,no,invalid,unit_of_measurement,3683.5,0,Unit of Measurement,WH1,Northwest
10026,2771.08,8/15/2024,SKU120,21,Kroger,OSD,24,29.25,3,yes,yes,no,invalid,combined shipment,2771.08,0,Combined Shipment,WH3,Midwest
13998,3304.74,2/28/2025,SKU140,36,Kroger,OSD,37,28.59,1,yes,yes,no,partially invalid,unit_of_measurement,1546.43,1758.31,Unit of Measurement,WH2,Midwest
11031,3728.69,5/4/2025,SKU136,41,Kroger,OSD,44,86.49,3,yes,yes,no,valid,,0,3728.69,,WH1,South
12686,372.99,1/28/2025,SKU113,49,Meijer,OSD,52,74.33,3,yes,yes,no,invalid,combined shipment,372.99,0,Combined Shipment,WH4,Midwest
10512,3929.6,7/19/2024,SKU140,8,Dollar General,OSD,12,29.03,1,yes,yes,no,invalid,unit_of_measurement,3929.6,0,Unit of Measurement,WH4,Northwest
11018,2142.4,2/17/2025,SKU138,29,Supervalu,OSD,33,63.31,0,yes,yes,no,valid,,0,2142.4,,WH2,West
13553,2504.29,7/3/2024,SKU117,34,Costco,OSD,35,80.58,5,yes,yes,no,partially invalid,order split,1320.91,1183.38,Order Split,WH3,Northwest
11589,1420.59,2/1/2025,SKU125,22,BJ's,OSD,22,61.11,2,yes,yes,no,valid,,0,1420.59,,WH4,Northwest
13516,1125.56,8/20/2024,SKU119,33,BJ's,OSD,36,72.69,2,yes,yes,no,partially invalid,order split,912.21,213.35,Order Split,WH3,East
14468,3235.49,9/29/2024,SKU106,26,Dollar General,OSD,26,57.02,1,yes,yes,no,valid,,0,3235.49,,WH3,South
12175,623.91,2/6/2025,SKU137,6,Dollar General,OSD,11,87.44,1,yes,yes,no,valid,,0,623.91,,WH1,Southwest
12555,3865.58,10/6/2024,SKU107,12,Supervalu,OSD,13,58.21,5,yes,yes,no,partially invalid,product substitution,2772.81,1092.77,Product Substitution,WH3,West
12814,2896.49,4/3/2025,SKU112,35,Kroger,OSD,35,58.11,4,yes,yes,no,partially invalid,price mismatch,1146.34,1750.15,Price Mismatch,WH2,South
10794,2914.16,3/10/2025,SKU105,18,Amazon,OSD,18,44.97,5,yes,yes,no,invalid,combined shipment,2914.16,0,Combined Shipment,WH3,Northeast
10645,2439.57,10/14/2024,SKU109,43,Dollar General,OSD,47,23.21,5,yes,yes,no,partially invalid,order split,1302.74,1136.83,Order Split,WH3,West
11465,653.7,7/6/2024,SKU102,30,Amazon,OSD,33,50.31,0,yes,yes,no,partially invalid,unit_of_measurement,189.96,463.74,Unit of Measurement,WH3,Southwest
13137,3260.67,8/3/2024,SKU130,45,Supervalu,OSD,49,68.36,2,yes,yes,no,valid,,0,3260.67,,WH3,Northwest
10263,1407.29,4/30/2025,SKU119,19,Supervalu,OSD,24,13.55,0,yes,yes,no,partially invalid,price mismatch,559.55,847.74,Price Mismatch,WH3,Southeast
12159,4975.14,2/19/2025,SKU148,1,Amazon,OSD,5,49.02,3,yes,yes,no,invalid,product substitution,4975.14,0,Product Substitution,WH3,Northwest
12662,3488.7,10/18/2024,SKU116,13,BJ's,OSD,18,69.89,0,yes,yes,no,invalid,load sequencing,3488.7,0,Load Sequencing,WH3,Southeast
13389,3641.72,10/22/2024,SKU108,15,Target,OSD,16,56.19,4,yes,yes,no,invalid,unit_of_measurement,3641.72,0,Unit of Measurement,WH2,Southeast
12327,1887.36,5/9/2025,SKU105,50,Kroger,OSD,51,58.54,5,yes,yes,no,invalid,product substitution,1887.36,0,Product Substitution,WH3,Northwest
13107,3965.74,9/1/2024,SKU145,4,Target,OSD,5,78.09,1,yes,yes,no,valid,,0,3965.74,,WH4,South
11474,1891.85,12/14/2024,SKU119,31,BJ's,OSD,34,21.77,4,yes,yes,no,valid,,0,1891.85,,WH3,Midwest
10228,674.07,11/1/2024,SKU133,39,Kroger,OSD,44,63.82,4,yes,yes,no,valid,,0,674.07,,WH3,West
14042,3836.05,6/24/2025,SKU139,19,Dollar General,OSD,23,26.57,3,yes,yes,no,partially invalid,product substitution,2845.94,990.11,Product Substitution,WH2,East
13070,4135.52,2/27/2025,SKU118,36,Target,OSD,39,23.44,4,yes,yes,no,invalid,order split,4135.52,0,Order Split,WH1,East
13606,3203.96,5/20/2025,SKU144,50,Target,OSD,51,28.49,1,yes,yes,no,invalid,price mismatch,3203.96,0,Price Mismatch,WH3,West
11217,3011.19,3/9/2025,SKU133,44,Target,OSD,49,37.03,0,yes,yes,no,partially invalid,product substitution,439.2,2571.99,Product Substitution,WH1,Northeast
12582,3274.8,3/13/2025,SKU131,8,Walmart,OSD,9,16.83,5,yes,yes,no,partially invalid,unit_of_measurement,2079.32,1195.48,Unit of Measurement,WH2,Southeast
10675,3475.27,6/13/2025,SKU128,39,Target,OSD,39,10.38,0,yes,yes,no,valid,,0,3475.27,,WH1,Northeast
13720,2476.72,6/12/2025,SKU104,3,Dollar General,OSD,5,96.13,4,yes,yes,no,partially invalid,unit_of_measurement,263.19,2213.53,Unit of Measurement,WH2,Southwest
10780,4129.83,2/18/2025,SKU132,44,Costco,OSD,49,81.09,4,yes,yes,no,partially invalid,order split,2561.76,1568.07,Order Split,WH4,South
13995,2252.82,3/8/2025,SKU100,47,Target,OSD,48,23.95,4,yes,yes,no,partially invalid,load sequencing,1486.97,765.85,Load Sequencing,WH4,East
14586,789,3/4/2025,SKU135,1,Costco,OSD,1,38.67,1,yes,yes,no,invalid,price mismatch,789,0,Price Mismatch,WH1,West
12724,997.18,2/25/2025,SKU108,16,Walmart,OSD,20,31.47,5,yes,yes,no,partially invalid,combined shipment,886.27,110.91,Combined Shipment,WH2,Midwest
12735,1957.13,7/13/2024,SKU114,38,Walmart,OSD,40,48.77,3,yes,yes,no,invalid,combined shipment,1957.13,0,Combined Shipment,WH2,Northwest
12905,1852.72,9/23/2024,SKU105,49,Costco,OSD,49,72.98,3,yes,yes,no,partially invalid,order split,1271.46,581.26,Order Split,WH4,Northeast
14992,1372.38,10/13/2024,SKU123,36,Meijer,OSD,37,60.75,3,yes,yes,no,valid,,0,1372.38,,WH2,Northwest
10543,700.67,6/12/2025,SKU134,26,Kroger,OSD,26,58.68,5,yes,yes,no,valid,,0,700.67,,WH1,East
12623,4499.67,3/19/2025,SKU149,46,Kroger,OSD,49,94.69,4,yes,yes,no,invalid,combined shipment,4499.67,0,Combined Shipment,WH2,Midwest
12424,2476.36,7/22/2024,SKU137,14,Walmart,OSD,15,10.45,3,yes,yes,no,partially invalid,unit_of_measurement,687.94,1788.42,Unit of Measurement,WH4,Southwest
14445,3958.26,3/4/2025,SKU111,34,Costco,OSD,39,57.03,5,yes,yes,no,valid,,0,3958.26,,WH2,Northwest
12181,4094.67,5/8/2025,SKU136,4,Target,OSD,4,12.44,0,yes,yes,no,partially invalid,price mismatch,1714.06,2380.61,Price Mismatch,WH3,Midwest
13496,3686.7,10/4/2024,SKU100,43,Supervalu,OSD,46,74.46,4,yes,yes,no,valid,,0,3686.7,,WH4,Southeast
12805,428.76,7/8/2024,SKU131,32,Costco,OSD,37,34.34,2,yes,yes,no,valid,,0,428.76,,WH3,Northeast
13900,808.39,2/1/2025,SKU137,29,Supervalu,OSD,34,93.72,4,yes,yes,no,partially invalid,price mismatch,476.83,331.56,Price Mismatch,WH1,Southwest
14918,4469.13,10/9/2024,SKU145,26,Walmart,OSD,30,20.24,2,yes,yes,no,partially invalid,unit_of_measurement,3552.06,917.07,Unit of Measurement,WH1,Northeast
11003,3270.2,11/4/2024,SKU146,32,Kroger,OSD,36,94.24,2,yes,yes,no,partially invalid,load sequencing,702.79,2567.41,Load Sequencing,WH3,West
14117,3988.16,1/9/2025,SKU121,45,Amazon,OSD,50,56.94,1,yes,yes,no,partially invalid,load sequencing,1237.97,2750.19,Load Sequencing,WH4,Southwest
13475,4916.4,6/27/2025,SKU104,10,Costco,OSD,14,73.7,1,yes,yes,no,invalid,order split,4916.4,0,Order Split,WH3,Northwest
13034,2778.04,5/4/2025,SKU109,48,Dollar General,OSD,48,54.19,2,yes,yes,no,invalid,price mismatch,2778.04,0,Price Mismatch,WH3,Midwest
10248,4380.43,4/15/2025,SKU118,27,BJ's,OSD,30,80.07,0,yes,yes,no,invalid,price mismatch,4380.43,0,Price Mismatch,WH2,Northeast
10138,4151.67,10/13/2024,SKU144,14,Costco,OSD,15,66.24,2,yes,yes,no,invalid,price mismatch,4151.67,0,Price Mismatch,WH3,Southeast
12151,2246.28,9/4/2024,SKU113,30,Walmart,OSD,32,43.35,4,yes,yes,no,valid,,0,2246.28,,WH3,Southeast
11425,4079.77,4/23/2025,SKU121,14,Meijer,OSD,16,58.41,3,yes,yes,no,partially invalid,order split,2394.37,1685.4,Order Split,WH2,Northeast
13434,1504.59,1/25/2025,SKU111,24,Dollar General,OSD,29,17.51,2,yes,yes,no,valid,,0,1504.59,,WH3,West
11580,3938.35,4/4/2025,SKU101,19,Amazon,OSD,19,29.95,5,yes,yes,no,partially invalid,order split,970.3,2968.05,Order Split,WH4,South
10770,3678.27,1/4/2025,SKU142,45,BJ's,OSD,47,70.2,5,yes,yes,no,invalid,combined shipment,3678.27,0,Combined Shipment,WH4,West
